ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
517;2001;0;0.0371268;0.5036843;0.0222775;2.1225460;0.2644425
517;2002;0;0.1026436;0.4809717;0.0531511;1.1948460;0.3530513
517;2003;0;0.1099437;0.4979869;0.0469753;1.9043620;0.3905540
517;2004;0;0.1593917;0.5462992;0.0692524;1.6317610;0.3882367
518;1995;0;0.3936629;0.2134276;0.0453812;0.6374399;0.5282379
518;1996;0;0.4139252;0.2431917;0.0603602;1.0123970;0.6100965
518;1997;0;0.4202522;0.1441846;0.0388264;0.7610439;0.5450467
518;1998;0;0.3808023;0.1552167;0.0527198;0.4056230;0.5145364
518;1999;0;0.4885566;0.1693207;0.0538753;0.4674859;0.4621193
518;2000;0;0.4462954;0.1932461;0.0548840;0.8018937;0.5610349
518;2001;0;0.4485410;0.2006470;0.0462119;0.8012843;0.4894543
518;2002;0;0.4440818;0.2041607;0.0526014;0.6879486;0.4503242
518;2003;0;0.2438817;0.1048425;0.0279296;0.6382477;0.2858756
518;2004;0;0.2089141;0.1258367;0.0436461;0.9852788;0.2969288
519;2000;0;-0.3637988;0.2069041;0.0277971;0.2356801;0.5451024
519;2001;0;-0.0941140;0.0888450;0.0289834;0.1730972;0.6448266
520;1995;0;0.0244537;0.1796627;0.0368298;1.0786890;0.0832447
520;1996;0;0.0286917;0.1643989;0.0224036;1.1095830;0.1187010
520;1997;0;0.0104632;0.1693535;0.0337743;1.2772040;0.1260910
520;1998;0;-0.0135353;0.1803568;0.0114123;1.5375120;0.1144654
520;1999;0;0.0174375;0.1865385;0.0279063;1.2721580;0.1007370
520;2000;0;0.0123992;0.1785853;0.0247446;1.0993220;0.1214902
520;2001;0;0.0424883;0.1949764;0.0164947;1.2477700;0.1105903
520;2002;0;0.0078417;0.1917769;0.0132568;1.4103130;0.1119508
520;2003;0;-0.1447711;0.1478534;0.0188564;0.8349589;0.1030546
520;2004;0;0.0345692;0.1494199;0.0371442;1.2142550;0.1079642
521;1995;0;0.4906096;0.1903535;0.0869610;1.7443390;0.4889392
521;1996;0;0.3427971;0.2435700;0.0762790;3.1929260;0.5449415
521;1997;0;0.4543422;0.2782144;0.0928813;6.9822660;0.5090945
521;1998;0;0.4186938;0.3346182;0.0946844;3.4058680;0.5431699
521;1999;0;0.3821143;0.4277098;0.1023202;3.6329330;0.6148634
521;2000;0;0.4851374;0.4887276;0.1138022;6.1529770;0.6245511
521;2001;0;0.5035410;0.5236053;0.1119509;6.7592240;0.5819128
521;2002;0;0.4620993;0.5964505;0.1160277;4.6172840;0.5706246
521;2003;0;0.4353453;0.6347209;0.0928789;5.6627000;0.5630937
521;2004;0;0.3817053;0.6436162;0.0672643;3.8624600;0.5153259
522;1995;0;0.4215033;0.9122233;-0.0215825;9.4726690;0.1261099
522;1996;0;0.3851437;0.9461954;-0.0121936;11.2743300;0.1709682
522;1997;0;0.3937700;0.9223233;-0.0234637;15.4990900;0.1233835
522;1998;0;0.4352490;0.8156087;-0.0351515;13.8266200;0.1015773
523;1995;0;0.4320821;0.2642019;0.0532156;0.8885271;0.7088108
523;1996;0;0.5291233;0.2687445;0.0495484;1.0770690;0.6904272
523;1997;0;0.5182087;0.2094034;0.0419211;0.5775082;0.4789340
523;1998;0;0.5198138;0.2433161;0.0530129;0.2950675;0.6215321
523;1999;0;0.4921190;0.2551385;0.0400058;0.5614333;0.6449437
523;2000;0;0.5308360;0.2396516;0.0492052;0.4984496;0.6351459
523;2001;0;0.4638277;0.2915275;0.0421009;0.8120306;0.5668738
523;2002;0;0.5448986;0.3055172;0.0254568;0.5956317;0.3605407
523;2003;0;0.3758891;0.3239071;0.0461438;0.8820459;0.5214528
523;2004;0;0.2433690;0.3081464;0.0499348;1.1985360;0.4620282
524;1995;0;-0.1386249;0.3092322;0.0498060;1.2447080;0.1398930
524;1996;0;-0.0944131;0.3325274;0.0401603;1.3890470;0.1603048
524;1997;0;-0.0818526;0.3647708;0.0617907;2.1073570;0.1518456
524;1998;0;0.0062607;0.4223338;0.0642372;3.0197140;0.1652957
524;1999;0;0.0982686;0.4356795;0.0669720;1.9754490;0.1615876
524;2000;0;0.0054096;0.4917973;0.0608236;1.3208590;0.1532770
524;2001;0;-0.0391793;0.4584784;0.0510429;1.2669700;0.1563959
524;2002;0;-0.0604977;0.4640648;0.0640388;1.0203880;0.1690869
524;2003;0;0.0105753;0.4835886;0.0624985;1.2554780;0.1677420
524;2004;0;-0.0298310;0.4744095;0.0607622;1.2837950;0.1782108
525;1995;0;0.1985275;0.2851873;0.0560734;5.6035270;0.1315351
525;1996;0;0.1867500;0.2174674;0.0090955;4.2171240;0.1335268
525;1997;0;0.1594841;0.1362494;-0.0705232;3.2139300;0.1362198
525;1998;0;0.2618512;0.1519413;0.0503857;2.7679740;0.1364299
525;1999;0;0.1037738;0.1396748;0.0246711;2.1835770;0.1381740
525;2000;0;0.1693648;0.1006745;-0.0477874;2.5050980;0.1444800
525;2001;0;0.2169363;0.0434448;0.0331726;3.3005980;0.1236048
525;2002;0;0.0906923;0.0487018;0.0450708;2.9498620;0.1079960
525;2003;0;0.1957505;0.0981384;0.0459927;3.4882120;0.1397216
525;2004;0;0.2432050;0.1274737;0.0291995;3.4987270;0.1125659
526;1995;0;0.0123009;-0.0784617;0.0342311;0.5615339;0.3636671
526;1996;0;0.0268059;-0.0376046;0.0539275;0.8006359;0.4519026
526;1997;0;0.0194616;0.0152551;0.0478876;0.7144715;0.4759103
526;1998;0;0.0185397;-0.0443445;0.0530902;0.3351120;0.5088924
526;1999;0;0.0989537;-0.0447106;0.0571340;0.1728230;5.0077750
526;2000;0;0.0307359;-0.0371609;0.0523221;0.3362234;1.1578820
526;2001;0;0.0013793;0.1031035;0.0374889;1.6864000;0.0970344
526;2002;0;-0.0374971;-0.6374749;0.0384614;5.1363430;0.0500724
526;2003;0;-0.0871204;-0.4555365;0.0239069;5.0777810;0.0650433
527;1995;0;0.4853375;-0.4821150;0.1443028;2.9819940;0.4651447
527;1996;0;0.5438634;-0.1607909;0.1323594;3.3326330;0.4423383
527;1997;0;0.6384033;0.1189692;0.1233129;6.0429220;0.4092128
527;1998;0;0.5557076;0.5247974;0.1789642;19.9271200;0.5314858
528;1999;0;0.1742199;-0.5000819;-0.1983972;1.4331790;0.1092918
528;2000;0;0.1415014;-0.8107787;-0.0885861;0.4485067;0.1252544
528;2001;0;0.1369317;-1.0521730;-0.0011216;1.0572060;0.1562095
529;1995;0;0.0849167;-0.2540254;0.0433389;3.5239050;0.1354697
529;1996;0;0.0441982;-0.0978744;0.0628413;4.2559950;0.1251094
529;1997;0;0.0399566;-0.0080994;0.0606874;1.8775670;0.1523151
529;1998;0;-0.0064939;-0.0462623;-0.0166300;0.8839521;0.0834243
529;1999;0;0.0298662;-0.0393935;0.0429788;1.2403800;0.1173947
529;2000;0;0.1210452;0.0465623;0.1046247;1.7866020;0.1728391
529;2001;0;0.0698227;0.0849015;0.0515848;0.9120353;0.0749983
529;2003;0;0.0927939;0.2007243;0.0788675;2.3713050;0.1299139
529;2004;0;0.0798772;0.2431426;0.0646560;1.8090880;0.1252861
530;1995;0;0.3527841;0.7088245;0.0391922;1.4358280;0.3215902
530;1996;0;0.3030065;0.6937130;0.0539760;1.2872990;0.3366360
530;1997;0;0.2908343;0.6197269;0.0577917;1.3425740;0.3111382
530;1998;0;0.1947747;0.5792661;0.0046699;0.4812716;0.2700595
530;1999;0;0.2130287;0.6107417;0.0568840;0.5241352;0.3458623
530;2000;1;0.1846840;0.5925741;0.0308064;0.2030933;0.2723069
531;1995;0;0.2422794;0.3346394;0.0312031;0.6604918;0.3051467
531;1996;0;0.2238767;0.3893920;0.0376457;0.9775266;0.3120917
531;1997;0;0.3586630;0.4057233;0.0508959;1.0584500;0.2457928
531;1998;0;0.2740230;0.2894224;0.0182710;0.4202377;0.2581337
531;1999;0;0.2684493;0.3187540;0.0719135;0.8550278;0.3116010
531;2000;0;0.2779604;0.3798992;0.0457828;0.9279690;0.3110562
531;2001;0;0.2243112;0.2270051;0.0144483;0.6423980;0.2784694
531;2002;0;0.1647332;0.1835379;0.0140628;0.6598555;0.3035171
531;2003;0;0.1908700;0.1844062;0.0171859;0.7376807;0.3135357
531;2004;0;0.1970782;0.1910750;0.0352460;0.7098013;0.3638194
532;1995;0;0.0925186;0.4200583;0.0631988;0.9310930;0.2090175
532;1996;0;0.0749364;0.4201244;0.0425055;0.9857986;0.2040059
532;1997;0;0.0701027;0.4058510;0.0342202;0.9064576;0.1808397
532;1998;0;0.0797231;0.3820392;0.0474468;0.7768183;0.1659803
532;1999;0;0.0379467;0.3737442;0.0433171;0.8760863;0.1978293
532;2000;0;0.0448694;0.3189543;0.0368305;0.5834195;0.2026853
532;2001;0;0.0811917;0.3127603;0.0271100;0.4944187;0.1554164
532;2002;0;0.0840610;0.2620041;0.0317023;0.6014979;0.2246778
532;2003;0;0.1280027;0.2984612;0.0213075;0.9100875;0.2141980
532;2004;0;0.1739228;0.4004439;0.0456462;1.6562370;0.2371770
533;2002;0;-0.0261005;0.0831455;0.0356884;0.3766488;0.1526024
533;2003;0;-0.0019643;0.0990080;0.0328646;0.3418415;0.1495302
533;2004;0;0.0154107;0.0888160;0.0378067;0.4247135;0.1561861
534;1997;0;0.2123521;0.3375064;0.0719070;2.1616830;0.3042298
534;1998;0;0.2059252;0.3715850;0.0676329;1.3488220;0.2899688
534;1999;0;0.1107972;0.2536580;0.0614748;0.5800642;0.2461320
534;2000;0;0.1022438;0.2880953;0.0604036;1.0370300;0.2598302
534;2001;0;0.0768646;0.2933366;0.0617357;1.1600160;0.2816558
534;2002;0;0.1027016;0.3416438;0.0416190;0.9176744;0.2409215
534;2003;0;0.0871379;0.2820953;0.0438618;1.4266670;0.2084585
534;2004;0;0.1606394;0.2857212;0.0583086;2.7933110;0.2668192
535;1995;0;0.1076614;0.1315897;0.0514439;0.9358863;0.1243218
535;1997;0;0.0164619;0.1181874;0.0428486;1.4651850;0.1024610
535;1998;0;0.0175730;0.1333747;0.0555832;0.7723762;0.1081381
535;1999;0;0.0135147;0.1727120;0.0521248;0.6592208;0.1347650
535;2000;0;0.0148016;0.2557242;0.0416181;1.1019060;0.1499604
535;2001;0;0.0575593;0.2953860;0.0391443;1.1242790;0.1239024
535;2002;0;0.0596626;0.2905929;0.0179140;0.9100959;0.1017191
535;2003;0;0.0499706;0.3068262;0.0161834;1.4331890;0.1352096
536;1995;0;0.1134947;0.3404360;0.0462175;2.8514790;0.3339931
536;1996;0;0.1456246;0.3967211;0.0593478;3.9132830;0.3494651
536;1997;0;0.1373406;0.3949476;0.0598332;6.1972230;0.3448375
536;1998;0;0.0712537;0.3465967;0.0720082;6.5523730;0.3251228
536;1999;0;0.0456691;0.3173981;0.0773209;5.9396980;0.3267222
536;2000;0;0.0205926;0.2878503;0.0766458;3.4656030;0.3126104
536;2001;0;0.0618335;0.2668674;0.0679705;3.7263680;0.3154749
536;2002;0;0.0251350;0.2561333;0.0770946;4.3341560;0.2801215
536;2003;0;0.0989877;0.3001580;0.0821753;4.2345360;0.2669449
536;2004;0;-0.0608368;0.2354448;0.0767581;3.5451330;0.2565930
537;1995;0;0.0879551;0.0372763;0.0499605;0.5924803;0.1180212
537;1996;0;0.0113100;0.0602006;0.0421988;0.5895044;0.1360029
537;1997;0;0.0150030;0.0932681;0.0483470;0.6910779;0.1415634
537;1998;0;0.0765805;0.1057013;0.0350915;0.5235421;0.1417850
537;1999;0;0.0892591;0.1003977;0.0412851;0.3829111;0.1288398
537;2000;0;0.0936289;0.1234311;0.0350453;0.5635722;0.1898762
537;2001;0;0.0422336;0.1670898;0.0445818;0.5917874;0.1335946
537;2002;0;0.0142412;0.1565965;0.0429899;0.4946845;0.1215790
537;2003;0;0.0156876;0.1636247;0.0464839;0.5393390;0.1353366
537;2004;0;0.0177541;0.1677212;0.0373510;0.6712265;0.1439959
538;1996;0;-0.0541658;0.1317928;0.0031559;1.0809960;0.0788267
538;1997;0;-0.0039575;0.1334033;0.0186418;1.0886910;0.0816609
538;1998;0;-0.0536029;0.1391525;0.0125913;1.2124330;0.0891725
538;1999;0;-0.0719841;0.1393067;0.0422301;1.5471780;0.0984309
539;1998;0;-0.0008689;0.1123366;0.0493737;0.7477334;0.1180441
539;1999;0;-0.0780699;0.0859498;0.0545950;0.5403965;0.1091518
539;2000;0;-0.0983249;0.0844077;0.0516826;0.6567640;0.1631738
539;2001;0;-0.0231027;0.0955787;0.0567013;0.4317650;0.1005612
539;2002;0;-0.0054760;0.0682359;0.0501043;0.3792495;0.1349443
539;2003;0;0.0331326;0.0960553;0.0376540;0.4940748;0.1313220
539;2004;0;0.0396626;0.1055444;0.0383407;0.5575733;0.1132079
540;1995;0;-0.1052166;-0.9234527;-0.0019340;0.7691553;0.1540252
541;1995;0;0.0227039;0.0920240;0.0579499;0.8283505;0.1218967
541;1996;0;0.0052063;0.0919233;0.0686642;0.8877131;0.1942760
541;1997;0;-0.0518355;0.0488502;0.0559992;0.8758428;0.1510881
541;1998;0;-0.0770178;0.0330801;0.0545742;0.7790182;0.1564931
541;1999;0;-0.0623931;0.0450316;0.0511755;0.4780709;0.1662175
541;2000;0;-0.0176359;0.0628248;0.0624668;0.6252674;0.2551378
541;2001;0;0.0016942;0.0284554;0.0505763;0.4929497;0.1588747
541;2002;0;0.0515205;0.0435324;0.0520273;0.5441370;0.1569639
541;2003;0;0.0014937;0.0378643;0.0559602;0.6090876;0.1510681
541;2004;0;0.0470918;0.0422983;0.0460368;0.6164694;0.1670866
542;1995;0;-0.0724058;0.3106113;0.0305235;1.3533370;0.2794464
542;1996;0;-0.0879589;0.3441663;0.0369394;1.6877830;0.2693115
542;1997;0;0.1064560;0.1326473;0.0552906;3.0246370;0.4293980
542;1998;0;0.0629121;0.1903920;0.0636520;3.4928250;0.4127960
542;1999;0;0.0431215;0.3241819;0.0584730;4.0368060;0.4311468
542;2000;0;0.0860681;0.4076234;0.0720970;6.2845500;0.4314846
543;1995;0;0.1735738;0.1741741;0.0870273;0.7492854;0.4443559
543;1996;0;0.1845242;0.1553857;0.0652893;0.7672241;0.3067250
543;1997;0;0.1060398;0.2591536;0.0430319;0.9583235;0.3249387
543;1998;0;0.1349875;0.2489741;0.0691854;0.6176444;0.3383351
543;1999;0;0.1527240;0.2903991;0.0653755;0.8138284;0.3550980
543;2000;0;0.1876863;0.2939250;0.0760216;0.7348956;0.3989121
543;2001;0;0.1789574;0.2926446;0.0592385;0.8538615;0.3985296
544;1995;0;0.3918222;0.1710926;0.0560486;0.7060846;0.6544306
544;1996;0;0.4252932;0.2333610;0.0969175;2.0191360;0.7409940
544;1997;0;0.5574751;0.2709988;0.0388746;3.2480070;0.5648190
544;1999;0;0.4728727;0.5597107;0.1028701;3.9184640;0.3677896
544;2000;0;0.5988867;0.3351484;0.0561883;2.9326790;0.1871173
544;2001;0;0.3905558;0.3389525;0.0230838;1.9895340;0.2236082
544;2002;0;0.4507001;0.1507250;0.0303721;1.1339030;0.3054403
544;2003;0;0.5107906;0.0972770;0.0267528;1.7009740;0.3060755
544;2004;0;0.4761965;0.0952690;0.0360779;1.3095130;0.3590674
545;1999;0;0.2155814;0.1858491;0.0526649;0.7395262;0.2902130
545;2000;0;0.2447046;0.1791621;0.0655123;0.6227897;0.2859044
545;2001;0;0.2390636;0.1981183;0.0667660;1.5532430;0.3034828
545;2002;0;0.2415044;0.1961991;0.0671397;1.0716670;0.2815501
546;1995;0;0.0721306;0.2496146;0.0564477;0.6737758;0.1576204
546;1996;0;0.0295776;0.2345573;0.0353319;0.6089900;0.1542932
546;1997;0;0.0634951;0.2240253;0.0671676;0.8107058;0.1539970
546;1998;0;0.0404015;0.1988381;0.0594815;0.7199797;0.1492072
546;1999;0;0.0344594;0.2237286;0.0670564;0.5585477;0.1471695
547;1998;0;0.2655088;0.4238794;0.0622294;3.2918940;0.3039554
548;1995;0;0.1833010;0.4209681;0.0748276;2.0749920;0.3637398
548;1996;0;0.1171601;0.3923925;0.0550454;1.7676610;0.3267600
548;1997;0;-0.0607846;0.1836430;0.0536886;0.9638310;0.1721631
548;1998;0;0.0974870;0.1953508;0.0550491;1.0536500;0.2131824
548;1999;0;0.0653899;0.1986925;0.0297237;0.5423051;0.1754013
548;2000;0;0.1430334;0.2088798;0.0486910;0.6750937;0.2000612
548;2001;0;0.1348798;0.1661811;0.0486937;0.8740360;0.1914581
548;2002;0;0.1268367;0.0530102;0.0442966;0.8560488;0.2274463
548;2003;0;0.1529209;0.0588913;0.0497672;0.8868098;0.2482487
548;2004;0;0.1010434;0.0619673;0.0570651;1.3181780;0.2611628
549;1998;0;0.0938037;0.0768716;0.0427406;0.6289927;0.0867548
549;1999;0;0.1282916;0.0397831;0.0274789;0.7761500;0.0622212
550;1995;0;0.5769951;0.9281713;0.0801160;2.9481260;0.4761796
550;1996;0;0.5597358;0.5991852;0.0437086;1.6968070;0.4768027
550;1997;0;0.5425596;0.6649119;0.0471910;1.3325450;0.5184079
550;1998;0;0.4609154;0.6981503;0.0250563;0.7189357;0.4355860
550;1999;0;0.4185428;0.7604660;0.0342913;0.4593229;0.4270570
550;2000;0;0.5281649;0.8860652;0.0401315;1.8514090;0.4583978
550;2001;0;0.5837269;0.9291993;0.0439185;1.9382400;0.4618899
550;2002;0;0.5886135;0.8620983;0.0577752;1.8521240;0.4402522
550;2003;0;0.5970340;0.9296796;0.0386478;2.4465240;0.4449229
550;2004;0;0.4644892;0.8548920;0.0575599;2.1302740;0.4234112
551;1998;0;0.1230701;0.4516620;0.1044809;7.4189850;0.2780472
551;1999;0;0.0811183;0.2760541;0.0754118;1.3222100;0.1821001
552;2001;0;0.0870809;0.1513560;0.0566882;0.9729872;0.6728227
552;2002;0;0.1105689;0.1996006;0.0263004;0.8800541;0.5678892
552;2003;0;0.0459849;0.2298357;0.0531907;1.0779190;0.5351003
552;2004;0;0.0636598;0.2811304;0.0543436;1.1770980;0.5807042
553;1995;0;0.0048798;-0.6380995;0.0390100;0.3592411;0.3476833
553;1996;0;0.0349550;-0.6726589;0.0541280;0.4411764;0.3927168
553;1997;0;-0.1153782;-1.3658610;0.0409002;0.1460038;0.3707981
553;1998;0;-0.1133378;-1.5858760;0.0037358;1.3561810;0.3610643
554;1997;0;0.3419578;0.1334458;0.0619217;1.8872070;0.0902701
554;2000;0;0.1861383;0.1937996;0.0221197;0.9013358;0.0696903
554;2001;0;0.0575115;0.2042002;0.0466370;0.6810596;0.0834473
554;2003;0;0.0712489;0.1670125;0.0410951;0.4914528;0.0839136
555;1995;0;0.0455593;0.0265052;0.0504334;0.4302347;0.1730729
555;1996;0;0.0277012;0.0238473;0.0430394;0.4702012;0.1778001
555;1997;0;0.0452391;0.0138012;0.0706587;0.6126339;0.1887943
555;1998;0;0.0158523;-0.0162183;0.0319765;0.4747739;0.1151723
555;1999;0;0.0275416;0.0142315;0.0655451;0.4285176;0.2212511
556;1995;0;0.1153847;0.1891370;0.0502180;0.7286736;0.2709294
556;1996;0;0.0926298;0.1968399;0.0394444;0.8910985;0.2602836
556;1997;0;0.1305546;0.1985355;0.0542917;1.0195870;0.2726052
556;1998;0;0.0976068;0.2177909;0.0565082;0.9050216;0.2415253
556;1999;0;0.0397556;0.2238077;0.0514749;1.2943190;0.2744720
557;1995;0;0.7660402;0.0833125;0.0555243;1.0678630;0.3799309
557;1996;0;0.7531839;0.0574691;0.0577514;0.7653865;0.4056485
557;1997;0;0.7440544;0.0939113;0.0702578;1.0248210;0.4231266
557;1998;0;0.7174749;0.0877369;0.0534860;0.4198171;0.3875568
557;1999;0;0.6958463;0.1015125;0.0640799;0.7160378;0.4661851
557;2000;0;0.7365564;0.1264094;0.0652834;0.6288406;0.4222785
557;2001;0;0.6805349;0.0836860;0.0313680;0.7548445;0.4280511
557;2002;0;0.7251254;-0.0056423;0.0386965;0.5486150;0.4731307
557;2003;0;0.6539196;0.0427405;0.0514597;0.6783661;0.5362459
558;1995;0;0.2542909;0.3287072;0.0451049;1.0564890;0.2291133
558;1996;0;0.2859390;0.3856387;0.0475224;1.8466300;0.2215397
558;1997;0;0.2791223;0.4843136;0.0394327;1.7757550;0.1904545
558;1998;0;0.2043849;0.4556797;0.0250010;1.1357330;0.2013683
558;1999;0;0.1599183;0.3984526;0.0343203;1.5659410;0.2533551
559;1995;0;0.3141863;0.3910932;0.0776692;1.5514700;0.5334197
559;1996;0;0.2772980;0.1975590;0.0667623;1.3638780;0.4306808
559;1997;0;0.2337881;0.2074313;0.0632378;1.7906870;0.4568639
559;1998;0;0.0393773;0.1543274;0.0354066;1.4595160;0.3781986
559;1999;0;0.0942732;-0.1148644;-0.0354345;0.2345347;0.3845170
559;2000;0;0.2688479;-0.3633619;0.0107298;0.2381273;0.5578489
559;2001;0;0.2728927;-0.5842822;0.0241109;0.2982925;0.6593890
559;2002;0;0.3046259;-0.6495700;0.0653910;0.2313499;0.7113850
559;2003;0;0.3333127;-0.6135927;0.0625790;0.4873635;0.7347584
559;2004;0;0.2659704;-0.6057228;0.0435569;0.3499408;0.7564608
560;1996;0;-0.0426896;0.3833155;0.0364990;0.8745873;0.6412377
561;1995;0;0.0385284;0.1771594;0.0684502;3.9920100;0.3143407
561;1996;0;0.0386177;0.1961136;0.0791206;3.2286110;0.2850732
561;1997;0;0.0240920;0.1589461;0.0507417;2.6513730;0.2747518
561;1998;0;0.0284698;0.1299765;0.0535478;2.8894790;0.2385250
562;1998;0;0.3134655;0.5367377;0.0667027;2.2328480;0.2815564
562;1999;0;0.2640655;0.4514535;0.0636019;3.1010690;0.3251443
562;2001;0;0.2283763;0.5504392;0.0445105;1.1391380;0.2749519
562;2002;0;0.2301765;0.5208408;0.0614658;1.2888350;0.2777965
562;2003;0;0.2546585;0.4744097;0.0625606;2.0596520;0.3090788
563;2004;0;-0.0444947;0.0072320;0.0367086;0.5970850;0.1587368
564;1995;0;0.1701738;0.4447934;0.0510942;2.0678660;0.2627090
564;1996;0;0.1620831;0.5153357;0.0677186;2.3771450;0.2854949
564;1997;0;0.1607712;0.5833309;0.0527082;2.8006510;0.2681111
564;1998;0;0.1371666;0.3397460;0.0553565;2.4378070;0.2683400
564;1999;0;0.0157420;0.1302517;0.0606235;1.1820860;0.1759629
564;2000;0;0.0847082;0.1567673;0.0373454;1.0677380;0.1498516
564;2001;0;0.1065951;0.1785683;0.0506020;1.2025690;0.1601598
564;2002;0;0.1161764;0.1238682;0.0357691;1.1089970;0.1851953
564;2003;0;0.1212943;0.1468134;0.0508103;1.5848770;0.1950463
564;2004;0;0.1792853;0.1620102;0.0610240;1.5866310;0.2014483
565;1995;0;0.4375880;0.0971555;0.0365440;0.3419039;0.2218989
565;1996;0;0.3808251;0.1164351;0.0409220;0.6566960;0.2545548
566;1999;0;0.0601122;-0.0111179;0.0588448;0.4003310;0.1415430
567;1995;0;0.2768166;0.0455411;0.0374194;2.2082870;0.1944368
567;1996;0;0.3045213;0.1302060;0.0571236;4.8404080;0.2119149
568;1996;0;0.0957206;0.5829932;0.0422104;3.3010160;0.3314526
568;1997;0;0.1470093;0.6449027;0.0505728;4.3058970;0.3323582
569;2002;0;0.4210990;0.7076606;0.0625019;1.1132740;0.3613903
569;2003;0;0.4203528;0.6939178;0.0503811;1.1401520;0.3303493
569;2004;0;0.3972564;0.6106571;0.0473494;0.9476163;0.2937259
570;1995;0;-0.0109828;0.1387231;0.0546862;0.4570459;0.2647846
570;1996;0;0.0373652;0.1571765;0.0488211;0.4994400;0.2449553
570;1997;0;0.0207820;0.1550328;0.0603658;0.5660357;0.2575051
570;1998;0;0.0006307;0.1050597;0.0430045;0.4189352;0.2463721
570;1999;0;-0.0049302;0.1536193;0.0477907;0.3564729;0.2491754
570;2000;0;-0.0420132;0.1447853;0.0532723;0.2625197;0.2811522
570;2001;0;0.0147027;0.1581889;0.0370194;0.3965591;0.2795343
570;2002;0;0.0629803;0.1605598;0.0332647;0.4159279;0.2765455
570;2003;0;0.0407069;0.1835123;0.0520879;0.5998300;0.2626981
570;2004;0;0.0063151;0.1736479;0.0468055;0.7701992;0.2626646
571;1995;0;0.1649797;0.1967582;0.0164635;0.5605404;0.8145576
571;1997;0;0.0940159;0.0786005;0.0595794;0.7801872;0.7283251
572;1995;0;0.3135571;0.2548840;0.0676964;1.1359790;0.8971559
572;1996;0;0.4592594;0.2669777;0.0642491;1.5143580;1.0842690
572;1997;0;0.4416900;0.2583963;0.0604543;1.5099100;0.8491681
572;1998;0;0.4156781;0.3090328;0.0643803;1.9206540;0.8541569
572;1999;0;0.4105899;0.3440134;0.0482700;2.9759980;0.8244895
572;2000;0;0.3980251;0.2930828;0.0589913;2.8877570;0.7245601
573;1995;0;0.4157555;-0.2263032;0.0692122;1.6620500;0.2293532
573;1996;0;0.4186336;-0.0394492;0.0651360;1.4658660;0.2378212
573;1997;0;0.4274827;0.0538942;0.0621935;3.3731460;0.1990912
573;1998;0;0.2019297;-0.2255617;0.0622115;2.2670410;0.1988097
573;1999;0;0.3272281;-0.1582210;0.0797548;2.5444300;0.1640173
573;2000;0;0.3158030;-0.1151406;0.0348339;3.4175170;0.1725285
573;2001;0;0.3978612;-0.0929000;0.0670022;2.9165930;0.1374882
573;2002;0;0.3103432;-0.1885677;0.0421635;1.1817230;0.1537827
573;2003;0;0.5246732;-0.1628378;0.0281634;1.5547740;0.1040853
573;2004;0;0.4134943;-0.3329683;0.0401390;2.1563400;0.1489960
574;1996;0;0.4035698;0.1845977;0.0398981;1.2906890;0.6606723
574;1997;0;0.3485647;0.2695510;0.0452288;1.9739900;0.7690870
574;1998;0;0.2681905;0.3149649;0.0223906;1.2396710;0.6108742
575;1996;0;0.3098291;0.0190616;0.0373199;2.4847390;0.4312676
575;1997;0;0.2837815;0.0009631;0.0395006;1.0470400;0.4090568
575;1998;0;0.0416663;-0.0202387;0.0239081;0.6244746;0.2133906
575;1999;0;0.1196906;0.0330866;0.0399669;0.5637362;0.2513829
575;2000;0;0.1055856;-0.0575584;-0.0177007;0.4907961;0.3514519
576;1995;0;-0.0436251;0.0460594;0.0717302;1.2752720;1.0237370
576;1996;0;-0.0410025;0.1261563;0.0741540;2.1992240;1.0101490
576;1997;0;-0.0312959;0.1523333;0.0773881;2.3957530;0.9504509
576;1998;0;-0.0207672;0.1970749;0.0695450;3.5927140;0.7324271
576;1999;0;-0.0084242;0.2165246;0.0684496;1.7089240;0.6935021
576;2000;0;0.0028187;0.2716126;0.0629014;2.9861880;0.6552507
576;2001;0;0.0011727;0.3248071;0.0855109;1.8375610;0.6470020
576;2002;0;0.0421649;0.2801911;0.0633404;0.8587778;0.6462843
576;2003;0;0.0366438;0.3107693;0.0552523;0.8775426;0.7768257
576;2004;0;0.0228902;0.3305930;0.0484752;0.8289875;0.7664204
577;1995;1;0.4194711;-0.1565447;0.0308975;0.3535448;0.5342762
578;1995;0;0.4268445;0.1798478;0.0059583;0.1890068;0.3104691
578;1996;0;0.5837259;0.1242595;0.0066034;0.3761704;0.4397904
579;1995;0;0.0940935;-0.1273533;0.0305696;1.6337270;0.1480892
579;1996;0;0.0145684;-0.1186166;0.0355960;2.2254440;0.1756811
579;1997;0;-0.0012167;-0.3242535;0.0407499;3.5023230;0.1478463
579;1998;0;0.0024848;-0.4160713;-0.1118148;1.4736440;0.1049915
579;1999;0;-0.0059643;-0.2392301;0.0454332;1.3540330;0.0984387
580;1999;0;-0.0604436;0.1381497;0.0678405;2.2493390;0.5271372
580;2000;0;-0.0356589;0.1494086;0.0652008;1.6348220;0.4151176
580;2001;0;0.0316637;0.1432177;0.0633906;1.7737410;0.4131157
580;2002;0;0.0086643;0.1486522;0.0675821;1.3858790;0.3547034
580;2003;0;0.0776705;0.1648480;0.0695513;1.1771870;0.3359417
